0,업황 개선되는데도 소부장 고사 위기...K반도체 양극화 심화,https://www.asiatime.co.kr/article/20240327500303,https://www.asiatime.co.kr/article/20240327500303,"이종환 <b>상명대</b> 시스템반도체학과 교수 역시 “정부와 대기업은 중소, 중견 소부장 업체들과 협업하며 그들이 살아날 수 있는 환경을 함께 만들어야 우리 반도체 산업이 자립하고, 공급망 차원에서도 안정적일 것”... ","Wed, 27 Mar 2024 15:48:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>, &quot;총장이 아침밥 쏜다.&quot;",http://www.kyosu.net/news/articleView.html?idxno=117615,http://www.kyosu.net/news/articleView.html?idxno=117615,"<b>상명대</b> 홍성태 총장이 27일(수) 아침 9시 학생들과 아침식사를 같이 하기 위해 서울캠퍼스 미래백년관 학생식당에 자리를 잡았다. <b>상명대</b>,&quot;총장이 아침밥 쏜다.&quot;행사 모습(왼쪽에서 두번째 <b>상명대</b> 홍성태총장) 학생식당에... ","Wed, 27 Mar 2024 15:32:00 +0900"
,title,originallink,link,description,pubDate
0,"KB·신한금융 이사회, 여성이 이끈다...5대 금융지주에 부는 ‘다양성 바람’",https://www.womennews.co.kr/news/articleView.html?idxno=246820,https://n.news.naver.com/mnews/article/310/0000115469?sid=101,"지난해 선임된 'ESG 전문가' 원숙연(61) 이화<b>여대</b> 행정학과 교수와 지난 22일 주주총회에서 신규 선임된 윤심... '경제·금융 전문가' 서은숙 <b>상명대</b> 경제금융학부 교수, '환경 전문가' 하경자 부산대 대기환경과학과... ","Wed, 27 Mar 2024 15:26:00 +0900"
,title,originallink,link,description,pubDate
0,5대 금융지주 사외이사 여성비율 ‘30% 천장’ 깼다,https://www.womennews.co.kr/news/articleView.html?idxno=246765,https://n.news.naver.com/mnews/article/310/0000115468?sid=101,"사외이사 중 여성은 서은숙 <b>상명대</b>학교 교수, 하경자 부산<b>대학교</b> 대기환경과학과 교수다. 금융지주들이 사외이사 중 여성 비율을 높인 건 금융당국의 영향인 것으로 분석된다. 지난해 12월 12일 이복현 금융감독원장은... ","Wed, 27 Mar 2024 15:24:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>, 작년 이어 1000원 아침밥 제공 행사 실시",http://www.m-i.kr/news/articleView.html?idxno=1105777,http://www.m-i.kr/news/articleView.html?idxno=1105777,<b>상명대</b> 학생들이 27일 교내에서 무료 아침밥 제공 혜택을 받고 있다. 사진=<b>상명대</b>학교 제공 매일일보 = 안광석 기자  |  <b>상명대</b>학교는 27일 홍성태 총장이 학생들의 학습 독려를 위해 1000원 아침밥 제공 행사를... ,"Wed, 27 Mar 2024 15:02:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>, 총장이 아침밥 쏜다!",http://www.enewstoday.co.kr/news/articleView.html?idxno=2107144,http://www.enewstoday.co.kr/news/articleView.html?idxno=2107144,<b>상명대</b> 홍성태 총장이 27일(수) 아침 9시 학생들과 아침식사를 같이 하기 위해 서울캠퍼스 미래백년관의... 평소 같으면 1000원을 내고 아침밥을 해결하는 날이지만 오늘은 <b>상명대</b> 홍성태 총장이 학생들에게 통 크게... ,"Wed, 27 Mar 2024 14:15:00 +0900"
,title,originallink,link,description,pubDate
